"","year","Country","YearlyMean"
"35046",1969,"Bangladesh",25.2543333333333
"35047",1969,"Barbados",27.1074166666667
"35048",1969,"Belarus",4.56691666666667
"35049",1969,"Belgium",9.5505
"35050",1969,"Belize",25.6176666666667
"35051",1969,"Benin",27.5740833333333
"35052",1969,"Bhutan",12.2899166666667
"35053",1969,"Bolivia",21.7541666666667
"35054",1969,"Bonaire, Saint Eustatius And Saba",27.865
"35055",1969,"Bosnia And Herzegovina",10.1700833333333
"35056",1969,"Botswana",22.3120833333333
"35057",1969,"Brazil",25.28275
"35058",1969,"British Virgin Islands",26.77525
"35059",1969,"Bulgaria",10.3645
"35060",1969,"Burkina Faso",28.7325833333333
"35061",1969,"Burma",24.1355
"35062",1969,"Burundi",20.3634166666667
"35063",1969,"Côte D'Ivoire",26.4204166666667
"35064",1969,"Cambodia",27.2654166666667
"35065",1969,"Cameroon",24.655
"35066",1969,"Canada",-4.50233333333333
"35067",1969,"Cape Verde",24.96625
"35068",1969,"Cayman Islands",26.9625833333333
"35069",1969,"Central African Republic",25.4846666666667
"35070",1969,"Chad",27.898
"35071",1969,"Chile",9.86333333333333
"35072",1969,"China",6.456
"35073",1969,"Christmas Island",26.2069166666667
"35074",1969,"Colombia",25.1810833333333
"35075",1969,"Comoros",26.1335
"35076",1969,"Congo",24.6965
"35077",1969,"Congo (Democratic Republic Of The)",24.0049166666667
"35078",1969,"Costa Rica",25.951
"35079",1969,"Croatia",11.0950833333333
"35080",1969,"Cuba",25.6578333333333
"35081",1969,"Curaçao",28.0875
"35082",1969,"Cyprus",19.2131666666667
"35083",1969,"Czech Republic",7.36641666666667
"35084",1969,"Denmark",-17.8674166666667
"35085",1969,"Denmark (Europe)",7.632
"35086",1969,"Djibouti",29.1483333333333
"35087",1969,"Dominica",26.6551666666667
"35088",1969,"Dominican Republic",26.0949166666667
"35089",1969,"Ecuador",22.4220833333333
"35090",1969,"Egypt",23.4044166666667
"35091",1969,"El Salvador",25.3610833333333
"35092",1969,"Equatorial Guinea",25.19125
"35093",1969,"Eritrea",27.0218333333333
"35094",1969,"Estonia",3.809
"35095",1969,"Ethiopia",23.1874166666667
"35096",1969,"Europe",7.41966666666667
"35097",1969,"Falkland Islands (Islas Malvinas)",6.13466666666667
"35098",1969,"Faroe Islands",6.33633333333333
"35099",1969,"Federated States Of Micronesia",26.8568333333333
"35100",1969,"Fiji",25.0285
"35101",1969,"Finland",0.53025
"35102",1969,"France",12.8335
"35103",1969,"France (Europe)",10.34
"35104",1969,"French Guiana",26.4150833333333
"35105",1969,"French Polynesia",26.7173333333333
"35106",1969,"French Southern And Antarctic Lands",4.70833333333333
"35107",1969,"Gabon",24.5035833333333
"35108",1969,"Gambia",28.3396666666667
"35109",1969,"Gaza Strip",19.8835833333333
"35110",1969,"Georgia",7.92491666666667
"35111",1969,"Germany",7.913
"35112",1969,"Ghana",27.1254166666667
"35113",1969,"Greece",15.03875
"35114",1969,"Greenland",-18.3920833333333
"35115",1969,"Grenada",27.4234166666667
"35116",1969,"Guadeloupe",26.795
"35117",1969,"Guam",26.9579166666667
"35118",1969,"Guatemala",23.73725
"35119",1969,"Guernsey",11.1775
"35120",1969,"Guinea",26.0105833333333
"35121",1969,"Guinea Bissau",27.4335
"35122",1969,"Guyana",26.7086666666667
"35123",1969,"Haiti",26.79175
"35124",1969,"Heard Island And Mcdonald Islands",2.226
"35125",1969,"Honduras",25.1869166666667
"35126",1969,"Hong Kong",22.6094166666667
"35127",1969,"Hungary",9.54883333333333
"35128",1969,"Iceland",0.646833333333333
"35129",1969,"India",24.5011666666667
"35130",1969,"Indonesia",26.1130833333333
"35131",1969,"Iran",17.5229166666667
"35132",1969,"Iraq",22.39125
"35133",1969,"Ireland",9.33275
"35134",1969,"Isle Of Man",9.25683333333333
"35135",1969,"Israel",20.3355833333333
"35136",1969,"Italy",12.6295833333333
"35137",1969,"Jamaica",26.5425833333333
"35138",1969,"Japan",11.849
"35139",1969,"Jersey",11.1775
"35140",1969,"Jordan",20.1364166666667
"35141",1969,"Kazakhstan",3.72375
"35142",1969,"Kenya",24.2786666666667
"35143",1969,"Kingman Reef",27.5481666666667
"35144",1969,"Kiribati",27.2213333333333
"35145",1969,"Kuwait",25.6824166666667
"35146",1969,"Kyrgyzstan",2.37441666666667
"35147",1969,"Laos",24.1255
"35148",1969,"Latvia",4.18191666666667
"35149",1969,"Lebanon",18.273
"35150",1969,"Lesotho",14.3405
"35151",1969,"Liberia",25.7258333333333
"35152",1969,"Libya",23.13475
"35153",1969,"Liechtenstein",4.42158333333333
"35154",1969,"Lithuania",4.70458333333333
"35155",1969,"Luxembourg",9.16183333333333
"35156",1969,"Macau",22.3495833333333
"35157",1969,"Macedonia",10.532
"35158",1969,"Madagascar",23.4004166666667
"35159",1969,"Malawi",21.7776666666667
"35160",1969,"Malaysia",26.3175833333333
"35161",1969,"Mali",29.1559166666667
"35162",1969,"Malta",18.3125833333333
"35163",1969,"Martinique",26.6551666666667
"35164",1969,"Mauritania",28.13325
"35165",1969,"Mauritius",24.1051666666667
"35166",1969,"Mayotte",26.8301666666667
"35167",1969,"Mexico",20.9588333333333
"35168",1969,"Moldova",8.20008333333333
"35169",1969,"Monaco",8.67891666666667
"35170",1969,"Mongolia",-1.59541666666667
"35171",1969,"Montenegro",10.163
"35172",1969,"Montserrat",26.829
"35173",1969,"Morocco",17.6218333333333
"35174",1969,"Mozambique",24.0045
"35175",1969,"Namibia",20.8370833333333
"35176",1969,"Nepal",15.3995
"35177",1969,"Netherlands",9.53358333333333
"35178",1969,"Netherlands (Europe)",9.12366666666667
"35179",1969,"New Caledonia",22.73625
"35180",1969,"New Zealand",10.4493333333333
"35181",1969,"Nicaragua",26.3641666666667
"35182",1969,"Niger",28.49875
"35183",1969,"Nigeria",27.2146666666667
"35184",1969,"Niue",25.06775
"35185",1969,"North America",2.47591666666667
"35186",1969,"North Korea",6.12308333333333
"35187",1969,"Northern Mariana Islands",26.9579166666667
"35188",1969,"Norway",-0.142
"35189",1969,"Oceania",21.6778333333333
"35190",1969,"Oman",27.386
"35191",1969,"Pakistan",21.0341666666667
"35192",1969,"Palau",27.4965833333333
"35193",1969,"Palestina",23.4225
"35194",1969,"Palmyra Atoll",27.5776666666667
"35195",1969,"Panama",26.7201666666667
"35196",1969,"Papua New Guinea",24.69775
"35197",1969,"Paraguay",23.6893333333333
"35198",1969,"Peru",20.5888333333333
"35199",1969,"Philippines",27.0180833333333
"35200",1969,"Poland",6.65583333333333
"35201",1969,"Portugal",14.413
"35202",1969,"Puerto Rico",25.9953333333333
"35203",1969,"Qatar",27.49025
"35204",1969,"Reunion",23.8763333333333
"35205",1969,"Romania",8.43975
"35206",1969,"Russia",-6.76608333333333
"35207",1969,"Rwanda",19.46575
"35208",1969,"Saint Barthélemy",27.04925
"35209",1969,"Saint Kitts And Nevis",26.3120833333333
"35210",1969,"Saint Lucia",27.28025
"35211",1969,"Saint Martin",27.04925
"35212",1969,"Saint Pierre And Miquelon",5.719
"35213",1969,"Saint Vincent And The Grenadines",27.42725
"35214",1969,"Samoa",26.6351666666667
"35215",1969,"San Marino",13.70875
"35216",1969,"Sao Tome And Principe",26.0395833333333
"35217",1969,"Saudi Arabia",26.19925
"35218",1969,"Senegal",28.7093333333333
"35219",1969,"Serbia",9.76533333333333
"35220",1969,"Seychelles",27.0875833333333
"35221",1969,"Sierra Leone",26.4376666666667
"35222",1969,"Singapore",27.0624166666667
"35223",1969,"Sint Maarten",27.04925
"35224",1969,"Slovakia",7.33475
"35225",1969,"Slovenia",9.41991666666667
"35226",1969,"Solomon Islands",26.8619166666667
"35227",1969,"Somalia",27.125
"35228",1969,"South Africa",17.7723333333333
"35229",1969,"South America",22.406
"35230",1969,"South Georgia And The South Sandwich Isla",1.611
"35231",1969,"South Korea",11.4480833333333
"35232",1969,"Spain",13.2113333333333
"35233",1969,"Sri Lanka",27.4146666666667
"35234",1969,"Sudan",27.7003333333333
"35235",1969,"Suriname",26.9919166666667
"35236",1969,"Svalbard And Jan Mayen",-8.00266666666667
"35237",1969,"Swaziland",19.4211666666667
"35238",1969,"Sweden",1.97025
"35239",1969,"Switzerland",6.77758333333333
"35240",1969,"Syria",18.5045
"35241",1969,"Taiwan",22.0911666666667
"35242",1969,"Tajikistan",3.35625
"35243",1969,"Tanzania",22.6845833333333
"35244",1969,"Thailand",26.57375
"35245",1969,"Timor Leste",26.2495833333333
"35246",1969,"Togo",27.2345833333333
"35247",1969,"Tonga",22.9563333333333
"35248",1969,"Trinidad And Tobago",26.83375
"35249",1969,"Tunisia",19.99625
"35250",1969,"Turkey",11.9689166666667
"35251",1969,"Turkmenistan",13.5041666666667
"35252",1969,"Turks And Caicas Islands",27.0459166666667
"35253",1969,"Uganda",23.2053333333333
"35254",1969,"Ukraine",6.78233333333333
"35255",1969,"United Arab Emirates",28.26625
"35256",1969,"United Kingdom",8.46791666666667
"35257",1969,"United Kingdom (Europe)",8.61091666666667
"35258",1969,"United States",8.77083333333333
"35259",1969,"Uruguay",17.6175833333333
"35260",1969,"Uzbekistan",11.1589166666667
"35261",1969,"Venezuela",25.68475
"35262",1969,"Vietnam",24.2006666666667
"35263",1969,"Virgin Islands",26.77525
"35264",1969,"Western Sahara",22.7469166666667
"35265",1969,"Yemen",26.6905
"35266",1969,"Zambia",21.5434166666667
"35267",1969,"Zimbabwe",21.3453333333333
"35268",1970,"Åland",4.44283333333333
"35269",1970,"Afghanistan",14.7830833333333
"35270",1970,"Africa",24.3215833333333
"35271",1970,"Albania",12.8396666666667
"35272",1970,"Algeria",23.3228333333333
"35273",1970,"American Samoa",26.7606666666667
"35274",1970,"Andorra",11.3765833333333
"35275",1970,"Angola",22.1498333333333
"35276",1970,"Anguilla",26.9161666666667
"35277",1970,"Antigua And Barbuda",26.7385833333333
"35278",1970,"Argentina",15.1953333333333
"35279",1970,"Armenia",9.84658333333333
"35280",1970,"Aruba",28.3693333333333
"35281",1970,"Asia",7.52566666666667
"35282",1970,"Australia",21.77575
"35283",1970,"Austria",5.93483333333333
"35284",1970,"Azerbaijan",12.26075
"35285",1970,"Bahamas",25.0386666666667
"35286",1970,"Bahrain",26.3345833333333
"35287",1970,"Baker Island",25.7328333333333
"35288",1970,"Bangladesh",25.1865833333333
"35289",1970,"Barbados",26.7699166666667
"35290",1970,"Belarus",5.76408333333333
"35291",1970,"Belgium",9.499
"35292",1970,"Belize",25.1408333333333
"35293",1970,"Benin",27.5249166666667
"35294",1970,"Bhutan",12.1071666666667
"35295",1970,"Bolivia",21.51625
"35296",1970,"Bonaire, Saint Eustatius And Saba",27.5900833333333
"35297",1970,"Bosnia And Herzegovina",10.4055
"35298",1970,"Botswana",22.8558333333333
"35299",1970,"Brazil",25.1910833333333
"35300",1970,"British Virgin Islands",26.6065833333333
"35301",1970,"Bulgaria",10.9345833333333
"35302",1970,"Burkina Faso",28.5009166666667
"35303",1970,"Burma",23.9860833333333
"35304",1970,"Burundi",20.0549166666667
"35305",1970,"Côte D'Ivoire",26.3179166666667
"35306",1970,"Cambodia",27.0085833333333
"35307",1970,"Cameroon",24.6104166666667
"35308",1970,"Canada",-5.10316666666667
"35309",1970,"Cape Verde",24.7384166666667
"35310",1970,"Cayman Islands",26.7365
"35311",1970,"Central African Republic",25.42975
"35312",1970,"Chad",27.02075
"35313",1970,"Chile",9.65375
"35314",1970,"China",6.56816666666667
"35315",1970,"Christmas Island",26.0014166666667
"35316",1970,"Colombia",24.93125
"35317",1970,"Comoros",25.91
"35318",1970,"Congo",24.7410833333333
"35319",1970,"Congo (Democratic Republic Of The)",23.9645833333333
"35320",1970,"Costa Rica",25.554
"35321",1970,"Croatia",11.3106666666667
"35322",1970,"Cuba",25.4121666666667
"35323",1970,"Curaçao",27.8039166666667
"35324",1970,"Cyprus",19.2979166666667
"35325",1970,"Czech Republic",7.31841666666667
"35326",1970,"Denmark",-18.2145
"35327",1970,"Denmark (Europe)",7.24333333333333
"35328",1970,"Djibouti",28.98925
"35329",1970,"Dominica",26.4230833333333
"35330",1970,"Dominican Republic",25.6783333333333
"35331",1970,"Ecuador",21.96125
"35332",1970,"Egypt",22.7084166666667
"35333",1970,"El Salvador",25.056
"35334",1970,"Equatorial Guinea",25.1963333333333
"35335",1970,"Eritrea",26.8645
"35336",1970,"Estonia",4.34975
"35337",1970,"Ethiopia",23.1355833333333
"35338",1970,"Europe",7.78933333333333
"35339",1970,"Falkland Islands (Islas Malvinas)",6.4435
"35340",1970,"Faroe Islands",6.4105
"35341",1970,"Federated States Of Micronesia",26.9375833333333
"35342",1970,"Fiji",25.2764166666667
"35343",1970,"Finland",1.17333333333333
"35344",1970,"France",12.89925
"35345",1970,"France (Europe)",10.4654166666667
"35346",1970,"French Guiana",26.0366666666667
"35347",1970,"French Polynesia",26.4873333333333
"35348",1970,"French Southern And Antarctic Lands",4.77091666666667
"35349",1970,"Gabon",24.49875
"35350",1970,"Gambia",28.13875
"35351",1970,"Gaza Strip",19.6725
"35352",1970,"Georgia",9.18358333333333
"35353",1970,"Germany",7.85608333333333
"35354",1970,"Ghana",27.1429166666667
"35355",1970,"Greece",15.1649166666667
"35356",1970,"Greenland",-18.7381666666667
"35357",1970,"Grenada",27.0895833333333
"35358",1970,"Guadeloupe",26.6314166666667
"35359",1970,"Guam",26.9920833333333
"35360",1970,"Guatemala",23.30625
"35361",1970,"Guernsey",11.0510833333333
"35362",1970,"Guinea",25.8175833333333
"35363",1970,"Guinea Bissau",27.225
"35364",1970,"Guyana",26.2611666666667
"35365",1970,"Haiti",26.4483333333333
"35366",1970,"Heard Island And Mcdonald Islands",2.47083333333333
"35367",1970,"Honduras",24.7884166666667
"35368",1970,"Hong Kong",22.7129166666667
"35369",1970,"Hungary",9.64691666666667
"35370",1970,"Iceland",1.08325
"35371",1970,"India",24.0740833333333
"35372",1970,"Indonesia",26.0601666666667
"35373",1970,"Iran",18.452
"35374",1970,"Iraq",22.6026666666667
"35375",1970,"Ireland",9.60358333333333
"35376",1970,"Isle Of Man",9.6285
"35377",1970,"Israel",20.0686666666667
"35378",1970,"Italy",12.8405833333333
"35379",1970,"Jamaica",26.1506666666667
"35380",1970,"Japan",11.929
"35381",1970,"Jersey",11.0510833333333
"35382",1970,"Jordan",19.8443333333333
"35383",1970,"Kazakhstan",5.547
"35384",1970,"Kenya",24.23025
"35385",1970,"Kingman Reef",27.1309166666667
"35386",1970,"Kiribati",26.7503333333333
"35387",1970,"Kuwait",25.65725
"35388",1970,"Kyrgyzstan",3.77458333333333
"35389",1970,"Laos",23.9885833333333
"35390",1970,"Latvia",4.83741666666667
"35391",1970,"Lebanon",18.2625833333333
"35392",1970,"Lesotho",14.2866666666667
"35393",1970,"Liberia",25.7808333333333
"35394",1970,"Libya",22.2539166666667
"35395",1970,"Liechtenstein",4.40966666666667
"35396",1970,"Lithuania",5.39975
"35397",1970,"Luxembourg",9.10841666666667
"35398",1970,"Macau",22.4614166666667
"35399",1970,"Macedonia",10.6871666666667
"35400",1970,"Madagascar",23.126
"35401",1970,"Malawi",21.63125
"35402",1970,"Malaysia",26.1934166666667
"35403",1970,"Mali",28.8933333333333
"35404",1970,"Malta",18.594
"35405",1970,"Martinique",26.4230833333333
"35406",1970,"Mauritania",28.3681666666667
"35407",1970,"Mauritius",23.7511666666667
"35408",1970,"Mayotte",26.646
"35409",1970,"Mexico",20.4900833333333
"35410",1970,"Moldova",9.54075
"35411",1970,"Monaco",9.03333333333333
"35412",1970,"Mongolia",-1.11283333333333
"35413",1970,"Montenegro",10.283
"35414",1970,"Montserrat",26.6823333333333
"35415",1970,"Morocco",17.9635
"35416",1970,"Mozambique",23.95625
"35417",1970,"Namibia",21.0061666666667
"35418",1970,"Nepal",15.0865833333333
"35419",1970,"Netherlands",9.4315
"35420",1970,"Netherlands (Europe)",9.02533333333333
"35421",1970,"New Caledonia",23.1909166666667
"35422",1970,"New Zealand",11.1494166666667
"35423",1970,"Nicaragua",25.9909166666667
"35424",1970,"Niger",27.4440833333333
"35425",1970,"Nigeria",26.9465
"35426",1970,"Niue",25.46675
"35427",1970,"North America",2.11316666666667
"35428",1970,"North Korea",6.60691666666667
"35429",1970,"Northern Mariana Islands",26.9920833333333
"35430",1970,"Norway",-0.244416666666666
"35431",1970,"Oceania",21.6395833333333
"35432",1970,"Oman",27.2325
"35433",1970,"Pakistan",21.1893333333333
"35434",1970,"Palau",27.6345833333333
"35435",1970,"Palestina",23.4660833333333
"35436",1970,"Palmyra Atoll",27.1580833333333
"35437",1970,"Panama",26.4151666666667
"35438",1970,"Papua New Guinea",24.76875
"35439",1970,"Paraguay",23.7505833333333
"35440",1970,"Peru",20.1413333333333
"35441",1970,"Philippines",27.0013333333333
"35442",1970,"Poland",6.82158333333333
"35443",1970,"Portugal",14.75925
"35444",1970,"Puerto Rico",25.6975
"35445",1970,"Qatar",27.28725
"35446",1970,"Reunion",23.50875
"35447",1970,"Romania",9.10816666666667
"35448",1970,"Russia",-5.52258333333333
"35449",1970,"Rwanda",19.2246666666667
"35450",1970,"Saint Barthélemy",26.9161666666667
"35451",1970,"Saint Kitts And Nevis",26.1574166666667
"35452",1970,"Saint Lucia",26.9743333333333
"35453",1970,"Saint Martin",26.9161666666667
"35454",1970,"Saint Pierre And Miquelon",5.21733333333333
"35455",1970,"Saint Vincent And The Grenadines",27.1309166666667
"35456",1970,"Samoa",26.491
"35457",1970,"San Marino",13.922
"35458",1970,"Sao Tome And Principe",26.0785
"35459",1970,"Saudi Arabia",25.9779166666667
"35460",1970,"Senegal",28.5721666666667
"35461",1970,"Serbia",10.0585
"35462",1970,"Seychelles",27.0745
"35463",1970,"Sierra Leone",26.4045833333333
"35464",1970,"Singapore",26.8545833333333
"35465",1970,"Sint Maarten",26.9161666666667
"35466",1970,"Slovakia",7.33366666666667
"35467",1970,"Slovenia",9.54133333333333
"35468",1970,"Solomon Islands",26.7305
"35469",1970,"Somalia",26.9563333333333
"35470",1970,"South Africa",17.72025
"35471",1970,"South America",22.2441666666667
"35472",1970,"South Georgia And The South Sandwich Isla",1.51591666666667
"35473",1970,"South Korea",11.71125
"35474",1970,"Spain",13.72
"35475",1970,"Sri Lanka",27.2129166666667
"35476",1970,"Sudan",27.0778333333333
"35477",1970,"Suriname",26.5224166666667
"35478",1970,"Svalbard And Jan Mayen",-8.088
"35479",1970,"Swaziland",19.5145
"35480",1970,"Sweden",1.84891666666667
"35481",1970,"Switzerland",6.82066666666667
"35482",1970,"Syria",18.7890833333333
"35483",1970,"Taiwan",22.1598333333333
"35484",1970,"Tajikistan",4.873
"35485",1970,"Tanzania",22.3710833333333
"35486",1970,"Thailand",26.4023333333333
"35487",1970,"Timor Leste",26.4650833333333
"35488",1970,"Togo",27.2641666666667
"35489",1970,"Tonga",23.67575
"35490",1970,"Trinidad And Tobago",26.4596666666667
"35491",1970,"Tunisia",20.1049166666667
"35492",1970,"Turkey",12.5545833333333
"35493",1970,"Turkmenistan",15.567
"35494",1970,"Turks And Caicas Islands",26.7420833333333
"35495",1970,"Uganda",23.0495833333333
"35496",1970,"Ukraine",8.15416666666667
"35497",1970,"United Arab Emirates",28.2586666666667
"35498",1970,"United Kingdom",8.66975
"35499",1970,"United Kingdom (Europe)",8.81425
"35500",1970,"United States",8.673
"35501",1970,"Uruguay",17.5755
"35502",1970,"Uzbekistan",12.9804166666667
"35503",1970,"Venezuela",25.3416666666667
"35504",1970,"Vietnam",23.91725
"35505",1970,"Virgin Islands",26.6065833333333
"35506",1970,"Western Sahara",22.9815
"35507",1970,"Yemen",26.3759166666667
"35508",1970,"Zambia",21.6313333333333
"35509",1970,"Zimbabwe",21.79875
"35510",1971,"Åland",5.62375
"35511",1971,"Afghanistan",14.8235
"35512",1971,"Africa",23.9330833333333
"35513",1971,"Albania",12.5344166666667
"35514",1971,"Algeria",22.67225
"35515",1971,"American Samoa",26.40225
"35516",1971,"Andorra",11.1921666666667
"35517",1971,"Angola",21.837
"35518",1971,"Anguilla",26.5534166666667
"35519",1971,"Antigua And Barbuda",26.3914166666667
"35520",1971,"Argentina",14.6511666666667
"35521",1971,"Armenia",9.10541666666667
"35522",1971,"Aruba",27.89
"35523",1971,"Asia",7.68591666666667
"35524",1971,"Australia",21.6543333333333
"35525",1971,"Austria",6.44933333333333
"35526",1971,"Azerbaijan",11.9885833333333
"35527",1971,"Bahamas",25.2663333333333
"35528",1971,"Bahrain",25.7911666666667
"35529",1971,"Baker Island",25.4049166666667
"35530",1971,"Bangladesh",24.6351666666667
"35531",1971,"Barbados",26.4449166666667
"35532",1971,"Belarus",6.38375
"35533",1971,"Belgium",9.83116666666667
"35534",1971,"Belize",25.2549166666667
"35535",1971,"Benin",27.1588333333333
"35536",1971,"Bhutan",11.7684166666667
"35537",1971,"Bolivia",20.7396666666667
"35538",1971,"Bonaire, Saint Eustatius And Saba",27.08375
"35539",1971,"Bosnia And Herzegovina",10.4445
"35540",1971,"Botswana",22.0809166666667
"35541",1971,"Brazil",24.6085
"35542",1971,"British Virgin Islands",26.2921666666667
"35543",1971,"Bulgaria",10.5628333333333
"35544",1971,"Burkina Faso",28.2285
"35545",1971,"Burma",23.5150833333333
"35546",1971,"Burundi",19.6590833333333
"35547",1971,"Côte D'Ivoire",25.868
"35548",1971,"Cambodia",26.3639166666667
"35549",1971,"Cameroon",24.2521666666667
"35550",1971,"Canada",-4.86958333333333
"35551",1971,"Cape Verde",24.0138333333333
"35552",1971,"Cayman Islands",26.786
"35553",1971,"Central African Republic",25.1006666666667
"35554",1971,"Chad",26.9130833333333
"35555",1971,"Chile",9.16016666666667
"35556",1971,"China",6.84625
"35557",1971,"Christmas Island",25.762
"35558",1971,"Colombia",24.5574166666667
"35559",1971,"Comoros",25.3791666666667
"35560",1971,"Congo",24.3263333333333
"35561",1971,"Congo (Democratic Republic Of The)",23.5695833333333
"35562",1971,"Costa Rica",25.4313333333333
"35563",1971,"Croatia",11.3933333333333
"35564",1971,"Cuba",25.4796666666667
"35565",1971,"Curaçao",27.2829166666667
"35566",1971,"Cyprus",18.9066666666667
"35567",1971,"Czech Republic",7.92683333333333
"35568",1971,"Denmark",-19.14225
"35569",1971,"Denmark (Europe)",8.47141666666667
"35570",1971,"Djibouti",28.6093333333333
"35571",1971,"Dominica",26.0893333333333
"35572",1971,"Dominican Republic",25.424
"35573",1971,"Ecuador",21.5734166666667
"35574",1971,"Egypt",22.68
"35575",1971,"El Salvador",24.8741666666667
"35576",1971,"Equatorial Guinea",24.8715
"35577",1971,"Eritrea",26.3763333333333
"35578",1971,"Estonia",5.39516666666667
"35579",1971,"Ethiopia",22.7520833333333
"35580",1971,"Europe",8.01141666666667
"35581",1971,"Falkland Islands (Islas Malvinas)",6.00108333333333
"35582",1971,"Faroe Islands",7.11658333333333
"35583",1971,"Federated States Of Micronesia",26.54975
"35584",1971,"Fiji",25.42525
"35585",1971,"Finland",0.856333333333333
"35586",1971,"France",12.8691666666667
"35587",1971,"France (Europe)",10.5160833333333
"35588",1971,"French Guiana",25.5576666666667
"35589",1971,"French Polynesia",25.80525
"35590",1971,"French Southern And Antarctic Lands",4.94233333333333
"35591",1971,"Gabon",24.1673333333333
"35592",1971,"Gambia",27.3580833333333
"35593",1971,"Gaza Strip",19.1921666666667
"35594",1971,"Georgia",8.83091666666667
"35595",1971,"Germany",8.60016666666667
"35596",1971,"Ghana",26.6098333333333
"35597",1971,"Greece",14.664
"35598",1971,"Greenland",-19.7105
"35599",1971,"Grenada",26.6656666666667
"35600",1971,"Guadeloupe",26.2908333333333
"35601",1971,"Guam",26.9335
"35602",1971,"Guatemala",23.3228333333333
"35603",1971,"Guernsey",11.21825
"35604",1971,"Guinea",25.4399166666667
"35605",1971,"Guinea Bissau",26.6865
"35606",1971,"Guyana",25.6286666666667
"35607",1971,"Haiti",26.2136666666667
"35608",1971,"Heard Island And Mcdonald Islands",2.61366666666667
"35609",1971,"Honduras",24.752
"35610",1971,"Hong Kong",22.6545833333333
"35611",1971,"Hungary",9.99183333333333
"35612",1971,"Iceland",1.35441666666667
"35613",1971,"India",23.634
"35614",1971,"Indonesia",25.7929166666667
"35615",1971,"Iran",17.9014166666667
"35616",1971,"Iraq",21.8199166666667
"35617",1971,"Ireland",10.0865833333333
"35618",1971,"Isle Of Man",10.0299166666667
"35619",1971,"Israel",19.6493333333333
"35620",1971,"Italy",12.7889166666667
"35621",1971,"Jamaica",26.0990833333333
"35622",1971,"Japan",11.9834166666667
"35623",1971,"Jersey",11.21825
"35624",1971,"Jordan",19.3316666666667
"35625",1971,"Kazakhstan",6.32516666666667
"35626",1971,"Kenya",23.8565
"35627",1971,"Kingman Reef",26.6815833333333
"35628",1971,"Kiribati",26.1816666666667
"35629",1971,"Kuwait",25.0655
"35630",1971,"Kyrgyzstan",4.17675
"35631",1971,"Laos",23.201
"35632",1971,"Latvia",6.06333333333333
"35633",1971,"Lebanon",17.71375
"35634",1971,"Lesotho",13.7995
"35635",1971,"Liberia",25.2773333333333
"35636",1971,"Libya",22.2084166666667
"35637",1971,"Liechtenstein",4.85766666666667
"35638",1971,"Lithuania",6.70291666666667
"35639",1971,"Luxembourg",9.48875
"35640",1971,"Macau",22.4213333333333
"35641",1971,"Macedonia",10.2835
"35642",1971,"Madagascar",22.58325
"35643",1971,"Malawi",21.26125
"35644",1971,"Malaysia",25.8485
"35645",1971,"Mali",28.5064166666667
"35646",1971,"Malta",18.2103333333333
"35647",1971,"Martinique",26.0893333333333
"35648",1971,"Mauritania",27.2534166666667
"35649",1971,"Mauritius",23.30125
"35650",1971,"Mayotte",25.9855833333333
"35651",1971,"Mexico",20.6403333333333
"35652",1971,"Moldova",9.33316666666667
"35653",1971,"Monaco",9.20891666666667
"35654",1971,"Mongolia",-0.626416666666666
"35655",1971,"Montenegro",10.2329166666667
"35656",1971,"Montserrat",26.3399166666667
"35657",1971,"Morocco",16.9075
"35658",1971,"Mozambique",23.5506666666667
"35659",1971,"Namibia",20.5681666666667
"35660",1971,"Nepal",14.4084166666667
"35661",1971,"Netherlands",9.90183333333333
"35662",1971,"Netherlands (Europe)",9.51733333333333
"35663",1971,"New Caledonia",22.9098333333333
"35664",1971,"New Zealand",11.25175
"35665",1971,"Nicaragua",25.9023333333333
"35666",1971,"Niger",27.4633333333333
"35667",1971,"Nigeria",26.7961666666667
"35668",1971,"Niue",25.1020833333333
"35669",1971,"North America",2.03975
"35670",1971,"North Korea",6.70308333333333
"35671",1971,"Northern Mariana Islands",26.9335
"35672",1971,"Norway",0.193833333333333
"35673",1971,"Oceania",21.52025
"35674",1971,"Oman",26.8039166666667
"35675",1971,"Pakistan",20.96625
"35676",1971,"Palau",27.3655
"35677",1971,"Palestina",23.1935
"35678",1971,"Palmyra Atoll",26.71575
"35679",1971,"Panama",26.02025
"35680",1971,"Papua New Guinea",24.56375
"35681",1971,"Paraguay",22.9793333333333
"35682",1971,"Peru",19.80325
"35683",1971,"Philippines",26.39975
"35684",1971,"Poland",7.86516666666667
"35685",1971,"Portugal",14.277
"35686",1971,"Puerto Rico",25.3619166666667
"35687",1971,"Qatar",26.64275
"35688",1971,"Reunion",23.0821666666667
"35689",1971,"Romania",9.09741666666667
"35690",1971,"Russia",-4.97116666666667
"35691",1971,"Rwanda",18.9113333333333
"35692",1971,"Saint Barthélemy",26.5534166666667
"35693",1971,"Saint Kitts And Nevis",25.8025
"35694",1971,"Saint Lucia",26.6106666666667
"35695",1971,"Saint Martin",26.5534166666667
"35696",1971,"Saint Pierre And Miquelon",5.12808333333333
"35697",1971,"Saint Vincent And The Grenadines",26.7266666666667
"35698",1971,"Samoa",26.1361666666667
"35699",1971,"San Marino",13.8594166666667
"35700",1971,"Sao Tome And Principe",25.75325
"35701",1971,"Saudi Arabia",25.2255833333333
